anio_censo,provincia,canton,sexo,rango_edad,total_ocupados,fuente,ruta_logica,id_rpa,dato_clave,fecha_extraccion,ramas_actividad_agricultura_pesca,ramas_actividad_minas_canteras,ramas_actividad_industrias_manufactureras,ramas_actividad_electricidad_gas,ramas_actividad_agua_saneamiento,ramas_actividad_construccion,ramas_actividad_comercio,ramas_actividad_transporte_almacenamiento,ramas_actividad_alojamiento_comidas,ramas_actividad_informacion_comunicacion,ramas_actividad_financieras_seguros,ramas_actividad_inmobiliarias,ramas_actividad_profesionales_cientificas,ramas_actividad_servicios_administrativos,ramas_actividad_administracion_publica,ramas_actividad_ensenanza,ramas_actividad_salud_asistencia,ramas_actividad_arte_entretenimiento,ramas_actividad_otros_servicios,ramas_actividad_hogares_empleadores,ramas_actividad_organizaciones_extraterritoriales,ramas_actividad_no_clasificado
2022,Napo,Quijos,Hombres,De 80-84,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25542,2022_napo_quijos_hombres_de8084,2026-07-09,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2022,Napo,Quijos,Hombres,85 o mï¿½s,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25543,2022_napo_quijos_hombres_85oms,2026-07-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,Napo,Quijos,Mujeres,Total Mujeres,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25544,2022_napo_quijos_mujeres_totalmujeres,2026-07-09,274,139,1,48,1,3,7,176,13,255,8,13,2,21,38,145,100,102,17,29,50,0
2022,Pastaza,Mera,Total Mera,De 15-19,206,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25690,2022_pastaza_mera_totalmera_de1519,2026-07-09,34,0,27,0,1,25,37,5,28,1,0,0,2,4,2,2,5,3,5,13,0,12
2022,Pastaza,Mera,Total Mera,De 20-24,546,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25691,2022_pastaza_mera_totalmera_de2024,2026-07-09,64,1,48,1,0,70,97,18,68,12,2,2,11,16,36,16,25,6,17,20,0,16
2022,Pastaza,Mera,Total Mera,De 25-29,681,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25692,2022_pastaza_mera_totalmera_de2529,2026-07-09,70,4,44,3,2,65,109,28,57,5,7,1,18,24,122,25,36,4,20,18,0,19
2022,Napo,Quijos,Total Quijos,De 20-24,233,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25514,2022_napo_quijos_totalquijos_de2024,2026-07-09,27,3,16,0,4,16,35,9,44,0,1,1,3,15,13,8,7,6,9,6,0,10
2022,Napo,Quijos,Total Quijos,De 25-29,363,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25515,2022_napo_quijos_totalquijos_de2529,2026-07-09,43,8,17,4,4,19,44,23,41,3,3,1,17,17,39,10,33,7,7,8,0,15
2022,Napo,Quijos,Total Quijos,De 30-34,391,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25516,2022_napo_quijos_totalquijos_de3034,2026-07-09,47,6,16,8,4,17,34,16,45,3,3,0,13,18,60,37,24,7,13,6,0,14
2022,Pastaza,Mera,Hombres,De 25-29,412,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25708,2022_pastaza_mera_hombres_de2529,2026-07-09,53,4,33,2,2,60,49,24,23,2,4,0,13,15,87,13,8,4,8,1,0,7
2022,Pastaza,Mera,Hombres,De 30-34,393,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25709,2022_pastaza_mera_hombres_de3034,2026-07-09,29,4,26,1,1,52,28,17,7,2,8,0,9,22,146,13,6,6,10,0,0,6
2022,Napo,Archidona,Hombres,De 70-74,39,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25444,2022_napo_archidona_hombres_de7074,2026-07-09,6,1,1,0,0,0,4,1,2,0,0,0,1,1,0,0,1,0,3,0,0,18
2022,Napo,Archidona,Hombres,De 75-79,30,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25445,2022_napo_archidona_hombres_de7579,2026-07-09,6,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,17
2022,Napo,Quijos,Mujeres,De 15-19,31,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25545,2022_napo_quijos_mujeres_de1519,2026-07-09,2,0,1,0,0,0,8,0,11,0,0,0,1,1,0,0,0,0,0,3,0,4
2022,Napo,Quijos,Mujeres,De 20-24,108,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25546,2022_napo_quijos_mujeres_de2024,2026-07-09,8,0,5,0,1,0,21,1,30,0,1,0,0,7,8,3,5,3,4,6,0,5
2022,Napo,Quijos,Mujeres,De 25-29,158,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25547,2022_napo_quijos_mujeres_de2529,2026-07-09,11,0,7,0,1,1,24,3,31,1,2,0,7,5,15,5,22,2,4,8,0,9
2022,Pastaza,Mera,Total Mera,De 30-34,690,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25693,2022_pastaza_mera_totalmera_de3034,2026-07-09,47,4,31,1,1,56,81,24,41,3,11,2,20,25,188,42,31,7,30,25,0,20
2022,Napo,Tena,Mujeres,85 o mï¿½s,10,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25415,2022_napo_tena_mujeres_85oms,2026-07-09,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6
2022,Napo,Archidona,Total Archidona,Total Archidona,7,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25416,2022_napo_archidona_totalarchidona_totalarchidona,2026-07-09,238,1,580,48,362,11,16,417,837,230,461,29,24,11,99,211,977,612,255,28,113,150
2022,Napo,Quijos,Total Quijos,De 35-39,380,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25517,2022_napo_quijos_totalquijos_de3539,2026-07-09,57,3,12,5,3,14,40,24,52,1,7,2,4,13,67,15,23,6,5,12,0,15
2022,Napo,Quijos,Total Quijos,De 40-44,353,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25518,2022_napo_quijos_totalquijos_de4044,2026-07-09,47,9,14,3,4,23,22,30,51,4,3,1,7,15,62,14,12,2,8,5,0,17
2022,Napo,Quijos,Total Quijos,De 45-49,272,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25519,2022_napo_quijos_totalquijos_de4549,2026-07-09,54,4,13,3,6,14,28,13,27,1,2,1,2,11,45,22,12,5,3,2,0,4
2022,Napo,Archidona,Hombres,De 80-84,13,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25446,2022_napo_archidona_hombres_de8084,2026-07-09,2,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Napo,Archidona,Hombres,85 o mï¿½s,5,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25447,2022_napo_archidona_hombres_85oms,2026-07-09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2022,Napo,Archidona,Mujeres,Total Mujeres,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25448,2022_napo_archidona_mujeres_totalmujeres,2026-07-09,98,429,1,82,4,0,15,473,17,308,14,11,7,32,57,427,373,184,10,56,138,0
2022,Napo,Carlos Julio Arosemena Tola,Mujeres,De 30-34,97,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25596,2022_napo_carlosjulioarosemenatola_mujeres_de3034,2026-07-09,20,2,4,0,0,0,16,0,8,4,1,0,3,0,12,5,5,0,1,9,0,7
2022,Napo,Carlos Julio Arosemena Tola,Mujeres,De 35-39,98,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25597,2022_napo_carlosjulioarosemenatola_mujeres_de3539,2026-07-09,14,2,4,0,1,0,11,0,13,1,0,0,2,0,16,8,12,0,1,4,0,9
2022,Napo,Carlos Julio Arosemena Tola,Mujeres,De 40-44,87,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25598,2022_napo_carlosjulioarosemenatola_mujeres_de4044,2026-07-09,23,1,2,0,0,0,9,0,12,0,0,0,1,1,13,8,3,0,0,3,0,11
2022,Napo,Archidona,Total Archidona,De 15-19,212,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25417,2022_napo_archidona_totalarchidona_de1519,2026-07-09,86,0,9,0,0,14,36,5,20,1,0,0,2,3,3,3,0,2,4,16,0,8
2022,Napo,Archidona,Total Archidona,De 20-24,634,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25418,2022_napo_archidona_totalarchidona_de2024,2026-07-09,186,4,35,0,1,40,98,14,60,4,1,1,6,28,41,6,11,3,18,27,0,50
2022,Napo,Archidona,Total Archidona,De 25-29,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25419,2022_napo_archidona_totalarchidona_de2529,2026-07-09,8,195,7,59,5,3,76,143,34,80,7,5,3,17,43,139,40,47,5,17,16,0
2022,Napo,Carlos Julio Arosemena Tola,Total Carlos Julio Arosemena Tola,De 50-54,120,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25568,2022_napo_carlosjulioarosemenatola_totalcarlosjulioarosemenatola_de5054,2026-07-09,37,6,7,0,0,4,14,3,8,0,0,0,0,0,18,7,2,0,2,2,0,10
2022,Napo,Carlos Julio Arosemena Tola,Total Carlos Julio Arosemena Tola,De 55-59,85,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25569,2022_napo_carlosjulioarosemenatola_totalcarlosjulioarosemenatola_de5559,2026-07-09,31,2,5,0,0,4,5,1,4,0,0,1,0,2,12,5,0,0,0,3,0,10
2022,Napo,Carlos Julio Arosemena Tola,Total Carlos Julio Arosemena Tola,De 60-64,76,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25570,2022_napo_carlosjulioarosemenatola_totalcarlosjulioarosemenatola_de6064,2026-07-09,32,1,3,0,0,3,5,1,0,0,0,0,0,4,8,1,3,0,0,1,0,14
2022,Pastaza,Mera,Hombres,De 35-39,413,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25710,2022_pastaza_mera_hombres_de3539,2026-07-09,29,4,25,1,2,52,35,16,12,4,2,0,9,21,152,22,11,3,9,0,1,3
2022,Napo,Archidona,Mujeres,De 15-19,88,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25449,2022_napo_archidona_mujeres_de1519,2026-07-09,25,0,2,0,0,1,19,2,12,0,0,0,1,1,2,1,0,1,1,15,0,5
2022,Napo,Quijos,Hombres,De 40-44,208,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25534,2022_napo_quijos_hombres_de4044,2026-07-09,32,8,8,2,4,21,12,28,8,0,1,1,6,12,44,4,2,2,5,0,0,8
2022,Napo,Quijos,Hombres,De 45-49,154,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25535,2022_napo_quijos_hombres_de4549,2026-07-09,36,4,10,3,6,14,12,12,9,0,2,1,2,5,25,6,3,3,0,0,0,1
2022,Napo,Carlos Julio Arosemena Tola,Mujeres,De 45-49,59,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25599,2022_napo_carlosjulioarosemenatola_mujeres_de4549,2026-07-09,11,1,1,0,0,0,10,0,6,0,1,0,0,2,9,6,2,0,0,1,1,8
2022,Napo,Carlos Julio Arosemena Tola,Mujeres,De 50-54,45,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25600,2022_napo_carlosjulioarosemenatola_mujeres_de5054,2026-07-09,11,0,3,0,0,0,8,0,8,0,0,0,0,0,1,4,2,0,0,2,0,6
2022,Napo,Carlos Julio Arosemena Tola,Mujeres,De 55-59,34,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25601,2022_napo_carlosjulioarosemenatola_mujeres_de5559,2026-07-09,11,0,0,0,0,0,3,0,3,0,0,0,0,1,2,5,0,0,0,3,0,6
2022,Napo,Archidona,Total Archidona,De 30-34,994,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25420,2022_napo_archidona_totalarchidona_de3034,2026-07-09,183,8,42,0,0,60,106,36,71,6,9,1,18,28,175,100,55,5,12,14,0,65
2022,Napo,Archidona,Total Archidona,De 35-39,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25421,2022_napo_archidona_totalarchidona_de3539,2026-07-09,13,191,14,57,1,2,58,105,29,57,5,5,0,18,36,182,101,42,3,14,16,0
2022,Napo,El Chaco,Mujeres,De 60-64,72,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25506,2022_napo_elchaco_mujeres_de6064,2026-07-09,18,0,2,0,0,0,20,0,9,1,0,0,1,1,3,2,1,0,0,2,0,12
2022,Pastaza,Mera,Hombres,De 40-44,336,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25711,2022_pastaza_mera_hombres_de4044,2026-07-09,35,4,25,1,1,42,22,19,4,1,1,0,1,14,126,18,4,1,6,1,0,10
2022,Pastaza,Mera,Hombres,De 45-49,284,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25712,2022_pastaza_mera_hombres_de4549,2026-07-09,32,9,10,3,2,36,23,31,7,0,1,0,5,8,77,17,5,0,11,0,0,7
2022,Pastaza,Mera,Hombres,De 50-54,211,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25713,2022_pastaza_mera_hombres_de5054,2026-07-09,33,1,17,1,2,24,18,26,9,3,0,3,5,8,29,14,5,2,7,0,0,4
2022,Napo,Quijos,Hombres,De 50-54,168,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25536,2022_napo_quijos_hombres_de5054,2026-07-09,43,1,10,3,5,11,16,12,10,2,0,0,3,3,29,6,2,0,3,1,0,8
2022,Napo,Quijos,Hombres,De 55-59,116,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25537,2022_napo_quijos_hombres_de5559,2026-07-09,37,0,3,0,4,8,11,9,1,1,0,0,2,3,23,8,2,2,0,0,0,2
2022,Napo,Quijos,Hombres,De 60-64,105,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25538,2022_napo_quijos_hombres_de6064,2026-07-09,37,1,2,0,3,10,7,12,4,0,0,0,1,1,13,4,2,2,1,0,0,5
2022,Napo,Carlos Julio Arosemena Tola,Mujeres,De 60-64,21,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25602,2022_napo_carlosjulioarosemenatola_mujeres_de6064,2026-07-09,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8
2022,Pastaza,Mera,Mujeres,De 50-54,154,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25729,2022_pastaza_mera_mujeres_de5054,2026-07-09,11,0,14,0,0,1,22,1,26,1,0,0,1,3,16,20,13,1,6,11,0,7
2022,Pastaza,Mera,Mujeres,De 55-59,143,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25730,2022_pastaza_mera_mujeres_de5559,2026-07-09,16,0,6,0,1,1,38,3,21,0,0,0,2,5,14,7,7,1,4,6,0,11
2022,Napo,El Chaco,Mujeres,De 65-69,37,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25507,2022_napo_elchaco_mujeres_de6569,2026-07-09,6,0,1,0,0,0,7,0,4,0,0,0,0,1,0,1,0,0,1,1,0,15
2022,Napo,El Chaco,Mujeres,De 70-74,17,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25508,2022_napo_elchaco_mujeres_de7074,2026-07-09,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
2022,Napo,El Chaco,Mujeres,De 75-79,6,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25509,2022_napo_elchaco_mujeres_de7579,2026-07-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2022,Pastaza,Mera,Hombres,De 55-59,171,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25714,2022_pastaza_mera_hombres_de5559,2026-07-09,26,1,10,0,3,26,20,19,3,1,0,1,4,7,23,18,2,1,1,1,0,4
2022,Napo,Archidona,Hombres,De 30-34,540,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25436,2022_napo_archidona_hombres_de3034,2026-07-09,134,8,36,0,0,58,36,32,29,3,5,0,11,18,97,34,11,4,3,1,0,20
2022,Napo,Archidona,Hombres,De 35-39,534,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25437,2022_napo_archidona_hombres_de3539,2026-07-09,133,14,41,1,2,57,38,27,13,2,3,0,11,27,96,30,12,0,6,2,0,19
2022,Napo,Quijos,Hombres,De 65-69,38,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25539,2022_napo_quijos_hombres_de6569,2026-07-09,16,0,3,0,0,1,2,10,0,0,0,0,0,0,4,0,0,2,0,0,0,0
2022,Napo,Quijos,Hombres,De 70-74,23,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25540,2022_napo_quijos_hombres_de7074,2026-07-09,14,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4
2022,Napo,Carlos Julio Arosemena Tola,Hombres,De 75-79,15,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25589,2022_napo_carlosjulioarosemenatola_hombres_de7579,2026-07-09,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2022,Pastaza,Mera,Mujeres,De 60-64,82,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25731,2022_pastaza_mera_mujeres_de6064,2026-07-09,13,0,6,0,0,0,25,1,10,1,0,2,0,2,7,1,3,0,0,1,0,10
2022,Pastaza,Mera,Mujeres,De 65-69,46,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25732,2022_pastaza_mera_mujeres_de6569,2026-07-09,4,1,2,0,0,0,14,0,4,0,0,0,1,2,3,1,2,0,2,1,0,9
2022,Pastaza,Mera,Mujeres,De 70-74,18,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25733,2022_pastaza_mera_mujeres_de7074,2026-07-09,0,0,1,0,0,0,5,0,5,0,0,0,0,0,1,1,0,0,0,0,0,5
2022,Napo,Carlos Julio Arosemena Tola,Total Carlos Julio Arosemena Tola,De 65-69,47,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25571,2022_napo_carlosjulioarosemenatola_totalcarlosjulioarosemenatola_de6569,2026-07-09,17,0,2,0,1,2,2,0,1,0,0,0,0,0,6,0,0,0,0,2,0,14
2022,Napo,Carlos Julio Arosemena Tola,Total Carlos Julio Arosemena Tola,De 70-74,30,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25572,2022_napo_carlosjulioarosemenatola_totalcarlosjulioarosemenatola_de7074,2026-07-09,8,0,2,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,15
2022,Napo,Archidona,Hombres,De 40-44,503,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25438,2022_napo_archidona_hombres_de4044,2026-07-09,127,8,36,0,6,58,41,33,12,2,0,0,4,20,76,32,9,3,5,0,1,30
2022,Napo,Archidona,Hombres,De 45-49,396,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25439,2022_napo_archidona_hombres_de4549,2026-07-09,119,5,39,2,2,44,19,11,12,2,0,0,3,13,58,36,8,1,5,0,0,17
2022,Napo,Archidona,Hombres,De 50-54,391,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25440,2022_napo_archidona_hombres_de5054,2026-07-09,100,0,19,0,2,35,26,25,14,0,1,0,10,7,57,42,7,1,5,1,0,39
2022,Napo,Carlos Julio Arosemena Tola,Hombres,De 80-84,7,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25590,2022_napo_carlosjulioarosemenatola_hombres_de8084,2026-07-09,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2022,Napo,Carlos Julio Arosemena Tola,Hombres,85 o mï¿½s,5,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25591,2022_napo_carlosjulioarosemenatola_hombres_85oms,2026-07-09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022,Napo,Carlos Julio Arosemena Tola,Mujeres,Total Mujeres,662,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25592,2022_napo_carlosjulioarosemenatola_mujeres_totalmujeres,2026-07-09,162,10,21,0,1,0,103,1,75,8,5,0,7,7,66,42,33,1,5,36,1,78
2022,Pastaza,Mera,Mujeres,De 75-79,16,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25734,2022_pastaza_mera_mujeres_de7579,2026-07-09,2,0,1,0,0,0,5,0,4,0,0,0,0,1,0,0,0,0,0,1,0,2
2022,Pastaza,Mera,Mujeres,De 80-84,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25735,2022_pastaza_mera_mujeres_de8084,2026-07-09,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Napo,Archidona,Mujeres,De 55-59,210,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25457,2022_napo_archidona_mujeres_de5559,2026-07-09,36,0,3,0,0,0,24,1,18,0,1,2,3,3,26,36,5,0,5,6,0,41
2022,Napo,Carlos Julio Arosemena Tola,Total Carlos Julio Arosemena Tola,De 75-79,22,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25573,2022_napo_carlosjulioarosemenatola_totalcarlosjulioarosemenatola_de7579,2026-07-09,9,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
2022,Napo,Carlos Julio Arosemena Tola,Total Carlos Julio Arosemena Tola,De 80-84,8,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25574,2022_napo_carlosjulioarosemenatola_totalcarlosjulioarosemenatola_de8084,2026-07-09,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2022,Pastaza,Mera,Total Mera,De 70-74,53,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25701,2022_pastaza_mera_totalmera_de7074,2026-07-09,11,0,2,0,0,0,9,3,10,0,0,0,0,0,6,2,1,0,3,0,0,6
2022,Napo,Archidona,Hombres,De 55-59,285,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25441,2022_napo_archidona_hombres_de5559,2026-07-09,80,0,11,0,0,17,27,23,5,0,0,1,6,7,38,36,4,1,2,0,0,27
2022,Napo,Archidona,Hombres,De 60-64,189,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25442,2022_napo_archidona_hombres_de6064,2026-07-09,61,0,8,0,0,8,14,6,4,0,0,1,2,4,22,10,3,3,3,0,0,40
2022,Napo,Quijos,Total Quijos,85 o mï¿½s,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25527,2022_napo_quijos_totalquijos_85oms,2026-07-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022,Napo,Carlos Julio Arosemena Tola,Mujeres,De 15-19,28,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25593,2022_napo_carlosjulioarosemenatola_mujeres_de1519,2026-07-09,13,0,1,0,0,0,3,0,4,0,0,0,0,0,1,0,0,0,0,5,0,1
2022,Napo,Carlos Julio Arosemena Tola,Mujeres,De 20-24,79,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/RAMAS_ACTIVIDAD,25594,2022_napo_carlosjulioarosemenatola_mujeres_de2024,2026-07-09,26,0,3,0,0,0,20,0,12,2,0,0,0,2,3,2,3,0,2,1,0,3
