encuesta,periodo_original,anio_fiscal,mes_fiscal,nombre_indicador,fuente,ruta_logica,id_rpa,dato_clave,fecha_extraccion,metricas_nacional_total,metricas_area_urbana,metricas_area_rural,metricas_sexo_hombre,metricas_sexo_mujer
ENEMDU*,ago-22,2022,8,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16037,2022-08_desempleonuevo,2026-07-09,93281,79181,14100,38709,54572
ENEMDU*,ago-22,2022,8,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16038,2022-08_poblacineconmicamenteinactiva,2026-07-09,4344328,3290998,1053329,1400813,2943514
ENEMDU*,sep-22,2022,9,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16039,2022-09_poblacintotal,2026-07-09,18121687,12354198,5767489,8869390,9252297
ENEMDU*,sep-22,2022,9,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16040,2022-09_poblacinmenorde15aos,2026-07-09,5225686,3370207,1855479,2567451,2658235
ENEMDU*,sep-22,2022,9,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16041,2022-09_poblacinenedaddetrabajarpet,2026-07-09,12896001,8983991,3912010,6301939,6594062
ENEMDU*,sep-22,2022,9,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16042,2022-09_poblacineconmicamenteactiva,2026-07-09,8693194,5684609,3008585,4956341,3736852
ENEMDU*,sep-22,2022,9,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16043,2022-09_empleo,2026-07-09,8338869,5389475,2949395,4780815,3558055
ENEMDU*,may-23,2023,5,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16200,2023-05_poblacineconmicamenteinactiva,2026-07-09,4754045,3623971,1130074,1467517,3286528
ENEMDU*,jun-23,2023,6,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16201,2023-06_poblacintotal,2026-07-09,18307520,12480922,5826598,8960395,9347125
ENEMDU*,jun-23,2023,6,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16202,2023-06_poblacinmenorde15aos,2026-07-09,5274772,3401881,1872891,2591534,2683238
ENEMDU*,jun-23,2023,6,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16203,2023-06_poblacinenedaddetrabajarpet,2026-07-09,13032748,9079041,3953707,6368861,6663887
ENEMDU*,jun-23,2023,6,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16204,2023-06_poblacineconmicamenteactiva,2026-07-09,8441393,5561706,2879686,4921542,3519851
ENEMDU*,jun-23,2023,6,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16205,2023-06_empleo,2026-07-09,8117781,5283360,2834420,4764543,3353238
ENEMDU*,jun-23,2023,6,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16206,2023-06_empleoadecuadopleno,2026-07-09,2908862,2427442,481420,1953549,955313
ENEMDU*,oct-20,2020,10,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15636,2020-10_empleonoclasificado,2026-07-09,70495,64907,5588,44701,25794
ENEMDU*,jun-23,2023,6,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16207,2023-06_subempleo,2026-07-09,1698817,1068890,629927,1060102,638715
ENEMDU*,jun-23,2023,6,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16208,2023-06_subempleoporinsuficienciadetiempode,2026-07-09,1539779,979482,560297,940880,598898
ENEMDU*,jun-23,2023,6,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16209,2023-06_subempleoporinsuficienciadeingresos,2026-07-09,159038,89407,69630,119221,39817
ENEMDU*,jun-23,2023,6,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16210,2023-06_empleonoremunerado,2026-07-09,976772,245789,730983,308135,668637
ENEMDU*,jun-23,2023,6,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16211,2023-06_otroempleonopleno,2026-07-09,2506046,1519683,986363,1427641,1078405
ENEMDU*,jun-23,2023,6,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16212,2023-06_empleonoclasificado,2026-07-09,27284,21556,5728,15117,12167
ENEMDU*,nov-20,2020,11,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15654,2020-11_empleonoclasificado,2026-07-09,71642,67021,4621,41184,30458
ENEMDU*,oct-20,2020,10,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15637,2020-10_desempleo,2026-07-09,477372,413344,64029,236685,240687
ENEMDU*,oct-20,2020,10,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15638,2020-10_desempleoabierto,2026-07-09,419232,366036,53196,214004,205227
ENEMDU*,oct-20,2020,10,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15639,2020-10_desempleooculto,2026-07-09,58141,47308,10833,22681,35460
ENEMDU*,oct-20,2020,10,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15640,2020-10_desempleocesante,2026-07-09,380733,333612,47121,197445,183287
ENEMDU*,jun-21,2021,6,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15784,2021-06_desempleocesante,2026-07-09,334708,297790,36919,153500,181208
ENEMDU*,jun-21,2021,6,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15785,2021-06_desempleonuevo,2026-07-09,92167,76765,15402,40624,51543
ENEMDU*,jun-21,2021,6,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15786,2021-06_poblacineconmicamenteinactiva,2026-07-09,4326930,3286782,1040148,1330392,2996538
ENEMDU*,nov-20,2020,11,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15655,2020-11_desempleo,2026-07-09,460345,412566,47779,233819,226526
ENEMDU*,nov-20,2020,11,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15656,2020-11_desempleoabierto,2026-07-09,398897,361858,37039,198216,200681
ENEMDU*,nov-20,2020,11,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15657,2020-11_desempleooculto,2026-07-09,61448,50708,10740,35602,25846
ENEMDU*,nov-20,2020,11,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15658,2020-11_desempleocesante,2026-07-09,374618,338398,36220,197687,176930
ENEMDU*,nov-20,2020,11,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15659,2020-11_desempleonuevo,2026-07-09,85728,74168,11559,36132,49596
ENEMDU*,nov-20,2020,11,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15660,2020-11_poblacineconmicamenteinactiva,2026-07-09,4400485,3383009,1017476,1342938,3057547
ENEMDU*,dic-20,2020,12,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15661,2020-12_poblacintotal,2026-07-09,17695545,12063706,5631839,8661174,9034371
ENEMDU*,jul-21,2021,7,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15787,2021-07_poblacintotal,2026-07-09,17836481,12159788,5676693,8730155,9106326
ENEMDU*,jul-21,2021,7,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15788,2021-07_poblacinmenorde15aos,2026-07-09,5162538,3326837,1835701,2531146,2631392
ENEMDU*,jul-21,2021,7,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15789,2021-07_poblacinenedaddetrabajarpet,2026-07-09,12673943,8832951,3840992,6199009,6474934
ENEMDU*,jul-21,2021,7,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15790,2021-07_poblacineconmicamenteactiva,2026-07-09,8277483,5496749,2780734,4841849,3435634
ENEMDU*,jul-21,2021,7,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15791,2021-07_empleo,2026-07-09,7850799,5145078,2705722,4657873,3192926
ENEMDU*,jul-21,2021,7,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15792,2021-07_empleoadecuadopleno,2026-07-09,2631708,2119242,512466,1790194,841514
ENEMDU*,jul-21,2021,7,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15793,2021-07_subempleo,2026-07-09,2035106,1389069,646037,1255730,779376
ENEMDU*,dic-20,2020,12,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15662,2020-12_poblacinmenorde15aos,2026-07-09,5121746,3300550,1821196,2511146,2610600
ENEMDU*,dic-20,2020,12,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15663,2020-12_poblacinenedaddetrabajarpet,2026-07-09,12573799,8763156,3810643,6150028,6423771
ENEMDU*,dic-20,2020,12,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15664,2020-12_poblacineconmicamenteactiva,2026-07-09,8084191,5358909,2725282,4736649,3347541
ENEMDU*,dic-20,2020,12,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15665,2020-12_empleo,2026-07-09,7687687,5035951,2651736,4566470,3121217
ENEMDU*,dic-20,2020,12,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15666,2020-12_empleoadecuadopleno,2026-07-09,2458516,1993494,465022,1672464,786052
ENEMDU*,ago-21,2021,8,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15810,2021-08_empleoadecuadopleno,2026-07-09,2770656,2237145,533511,1858419,912238
ENEMDU*,ago-21,2021,8,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15811,2021-08_subempleo,2026-07-09,1887050,1221012,666038,1223683,663367
ENEMDU*,jul-21,2021,7,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15794,2021-07_subempleoporinsuficienciadetiempode,2026-07-09,1814549,1261597,552952,1091527,723022
ENEMDU*,jul-21,2021,7,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15795,2021-07_subempleoporinsuficienciadeingresos,2026-07-09,220556,127472,93084,164203,56354
ENEMDU*,jul-21,2021,7,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15796,2021-07_empleonoremunerado,2026-07-09,916424,259899,656525,305866,610558
ENEMDU*,jul-22,2022,7,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16018,2022-07_desempleocesante,2026-07-09,251080,216467,34613,138859,112220
ENEMDU*,jul-22,2022,7,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16019,2022-07_desempleonuevo,2026-07-09,81147,61539,19608,35408,45739
ENEMDU*,jul-22,2022,7,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16020,2022-07_poblacineconmicamenteinactiva,2026-07-09,4286067,3290978,995088,1356827,2929240
ENEMDU*,ago-22,2022,8,Poblaciï¿½n Total,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16021,2022-08_poblacintotal,2026-07-09,18101202,12340242,5760960,8859368,9241834
ENEMDU*,ago-21,2021,8,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15812,2021-08_subempleoporinsuficienciadetiempode,2026-07-09,1657001,1090839,566162,1050784,606217
ENEMDU*,ago-21,2021,8,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15813,2021-08_subempleoporinsuficienciadeingresos,2026-07-09,230049,130173,99876,172899,57150
ENEMDU*,ago-21,2021,8,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15814,2021-08_empleonoremunerado,2026-07-09,950882,313241,637641,303444,647438
ENEMDU*,ago-21,2021,8,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15815,2021-08_otroempleonopleno,2026-07-09,2451125,1454867,996258,1345509,1105616
ENEMDU*,ago-21,2021,8,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15816,2021-08_empleonoclasificado,2026-07-09,65610,63551,2058,38950,26659
ENEMDU*,ago-21,2021,8,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15817,2021-08_desempleo,2026-07-09,415041,351904,63137,197148,217893
ENEMDU*,ago-21,2021,8,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15818,2021-08_desempleoabierto,2026-07-09,366825,312992,53833,173915,192909
ENEMDU*,ago-22,2022,8,Poblaciï¿½n menor de 15 aï¿½os,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16022,2022-08_poblacinmenorde15aos,2026-07-09,5220269,3366715,1853554,2564796,2655473
ENEMDU*,ago-22,2022,8,Poblaciï¿½n en Edad de Trabajar (PET),Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16023,2022-08_poblacinenedaddetrabajarpet,2026-07-09,12880933,8973527,3907406,6294572,6586361
ENEMDU*,ago-22,2022,8,Poblaciï¿½n Econï¿½micamente Activa,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16024,2022-08_poblacineconmicamenteactiva,2026-07-09,8536605,5682529,2854077,4893759,3642847
ENEMDU*,ago-22,2022,8,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16025,2022-08_empleo,2026-07-09,8193371,5389330,2804041,4722018,3471353
ENEMDU*,ago-22,2022,8,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16026,2022-08_empleoadecuadopleno,2026-07-09,2844726,2369318,475408,1894742,949983
ENEMDU*,ago-22,2022,8,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16027,2022-08_subempleo,2026-07-09,1970437,1156397,814040,1247916,722520
ENEMDU*,ago-22,2022,8,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16028,2022-08_subempleoporinsuficienciadetiempode,2026-07-09,1723352,1055894,667458,1045203,678149
ENEMDU*,ago-21,2021,8,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15819,2021-08_desempleooculto,2026-07-09,48216,38912,9304,23233,24983
ENEMDU*,ago-21,2021,8,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15820,2021-08_desempleocesante,2026-07-09,329454,278480,50973,159977,169477
ENEMDU*,ago-21,2021,8,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15821,2021-08_desempleonuevo,2026-07-09,85587,73424,12164,37172,48416
ENEMDU*,ago-21,2021,8,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,15822,2021-08_poblacineconmicamenteinactiva,2026-07-09,4158405,3205023,953382,1238576,2919829
ENEMDU*,sep-22,2022,9,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16044,2022-09_empleoadecuadopleno,2026-07-09,3077801,2499579,578222,2082974,994827
ENEMDU*,ago-22,2022,8,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16029,2022-08_subempleoporinsuficienciadeingresos,2026-07-09,247085,100503,146582,202713,44371
ENEMDU*,ago-22,2022,8,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16030,2022-08_empleonoremunerado,2026-07-09,916120,307662,608458,254597,661523
ENEMDU*,may-23,2023,5,Empleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16187,2023-05_empleo,2026-07-09,7998639,5221252,2777386,4763634,3235005
ENEMDU*,may-23,2023,5,Empleo Adecuado/Pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16188,2023-05_empleoadecuadopleno,2026-07-09,3005243,2469235,536008,1984643,1020600
ENEMDU*,may-23,2023,5,Subempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16189,2023-05_subempleo,2026-07-09,1559193,977462,581731,1029052,530141
ENEMDU*,may-23,2023,5,Subempleo por insuficiencia de tiempo de trabajo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16190,2023-05_subempleoporinsuficienciadetiempode,2026-07-09,1464582,924852,539730,969864,494719
ENEMDU*,may-23,2023,5,Subempleo por insuficiencia de ingresos,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16191,2023-05_subempleoporinsuficienciadeingresos,2026-07-09,94611,52610,42001,59189,35422
ENEMDU*,may-23,2023,5,Empleo no remunerado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16192,2023-05_empleonoremunerado,2026-07-09,886274,230207,656068,283786,602489
ENEMDU*,may-23,2023,5,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16193,2023-05_otroempleonopleno,2026-07-09,2526815,1524478,1002337,1454679,1072136
ENEMDU*,may-23,2023,5,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16194,2023-05_empleonoclasificado,2026-07-09,21113,19871,1242,11474,9639
ENEMDU*,may-23,2023,5,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16195,2023-05_desempleo,2026-07-09,264796,223211,41585,130209,134587
ENEMDU*,may-23,2023,5,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16196,2023-05_desempleoabierto,2026-07-09,239376,203779,35597,120829,118546
ENEMDU*,may-23,2023,5,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16197,2023-05_desempleooculto,2026-07-09,25420,19432,5988,9380,16040
ENEMDU*,may-23,2023,5,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16198,2023-05_desempleocesante,2026-07-09,190735,161698,29037,103855,86881
ENEMDU*,dic-22,2022,12,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16106,2022-12_desempleoabierto,2026-07-09,234246,202196,32050,127360,106886
ENEMDU*,dic-22,2022,12,Desempleo Oculto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16107,2022-12_desempleooculto,2026-07-09,32696,27535,5162,20251,12445
ENEMDU*,dic-22,2022,12,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16108,2022-12_desempleocesante,2026-07-09,196508,170785,25723,110164,86344
ENEMDU*,sep-23,2023,9,Otro Empleo no pleno,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16265,2023-09_otroempleonopleno,2026-07-09,2566969,1509655,1057313,1434484,1132485
ENEMDU*,sep-23,2023,9,Empleo no clasificado,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16266,2023-09_empleonoclasificado,2026-07-09,41427,35240,6187,27957,13470
ENEMDU*,sep-23,2023,9,Desempleo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16267,2023-09_desempleo,2026-07-09,322548,272956,49592,147021,175527
ENEMDU*,sep-23,2023,9,Desempleo Abierto,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16268,2023-09_desempleoabierto,2026-07-09,290944,253527,37416,135434,155510
ENEMDU*,sep-23,2023,9,Desempleo Cesante,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16270,2023-09_desempleocesante,2026-07-09,247470,212194,35276,114934,132535
ENEMDU*,sep-23,2023,9,Desempleo Nuevo,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16271,2023-09_desempleonuevo,2026-07-09,75078,60762,14316,32086,42992
ENEMDU*,sep-23,2023,9,Poblaciï¿½n Econï¿½micamente Inactiva,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/ENEMDU/TABULADOS_1_POBLACIONES,16272,2023-09_poblacineconmicamenteinactiva,2026-07-09,4315758,3421604,894154,1340557,2975201
