anio_censo,provincia,canton,sexo,rango_edad,total_ocupados,fuente,ruta_logica,id_rpa,dato_clave,fecha_extraccion,grupos_ocupacion_ocupaciones_militares,grupos_ocupacion_directores_gerentes,grupos_ocupacion_profesionales_cientificos,grupos_ocupacion_tecnicos_medio_nivel,grupos_ocupacion_personal_apoyo_admin,grupos_ocupacion_trabajadores_servicios,grupos_ocupacion_agricultores_calificados,grupos_ocupacion_oficiales_operarios_artes,grupos_ocupacion_operadores_maquinaria,grupos_ocupacion_ocupaciones_elementales,grupos_ocupacion_no_especificado
2022,Napo,Quijos,Mujeres,De 50-54,123,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36957,2022_napo_quijos_mujeres_de5054,2026-07-09,0,0,16,10,8,36,14,11,1,16,11
2022,Napo,Quijos,Mujeres,De 55-59,95,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36958,2022_napo_quijos_mujeres_de5559,2026-07-09,0,1,18,7,5,25,11,2,1,10,15
2022,Napo,Quijos,Mujeres,De 60-64,62,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36959,2022_napo_quijos_mujeres_de6064,2026-07-09,0,1,2,4,1,21,11,4,0,11,7
2022,Napo,Quijos,Mujeres,De 65-69,28,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36960,2022_napo_quijos_mujeres_de6569,2026-07-09,0,0,1,1,0,7,5,4,0,1,9
2022,Napo,Quijos,Mujeres,De 70-74,17,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36961,2022_napo_quijos_mujeres_de7074,2026-07-09,0,0,0,0,0,6,2,1,0,1,7
2022,Morona Santiago,Taisha,Total Taisha,De 15-19,83,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36558,2022_moronasantiago_taisha_totaltaisha_de1519,2026-07-09,0,0,3,2,7,15,10,5,2,27,12
2022,Morona Santiago,Taisha,Total Taisha,De 20-24,204,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36559,2022_moronasantiago_taisha_totaltaisha_de2024,2026-07-09,3,0,15,3,17,63,25,15,9,30,24
2022,Morona Santiago,Taisha,Total Taisha,De 25-29,253,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36560,2022_moronasantiago_taisha_totaltaisha_de2529,2026-07-09,3,0,41,6,19,52,36,23,12,32,29
2022,Morona Santiago,Taisha,Total Taisha,De 30-34,278,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36561,2022_moronasantiago_taisha_totaltaisha_de3034,2026-07-09,9,7,70,15,19,30,28,18,14,30,38
2022,Morona Santiago,Taisha,Total Taisha,De 35-39,298,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36562,2022_moronasantiago_taisha_totaltaisha_de3539,2026-07-09,10,10,95,22,16,25,35,16,16,22,31
2022,Morona Santiago,Huamboya,Hombres,De 75-79,7,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36492,2022_moronasantiago_huamboya_hombres_de7579,2026-07-09,0,0,0,0,0,0,2,0,2,0,3
2022,Morona Santiago,Huamboya,Hombres,De 80-84,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36493,2022_moronasantiago_huamboya_hombres_de8084,2026-07-09,0,0,0,0,0,0,0,0,0,0,1
2022,Morona Santiago,Huamboya,Mujeres,Total Mujeres,590,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36494,2022_moronasantiago_huamboya_mujeres_totalmujeres,2026-07-09,0,8,135,27,34,156,70,15,2,94,49
2022,Morona Santiago,Huamboya,Mujeres,De 15-19,33,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36495,2022_moronasantiago_huamboya_mujeres_de1519,2026-07-09,0,0,1,2,0,12,6,0,0,9,3
2022,Morona Santiago,Huamboya,Mujeres,De 20-24,78,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36496,2022_moronasantiago_huamboya_mujeres_de2024,2026-07-09,0,0,11,3,6,25,10,2,1,18,2
2022,Napo,Quijos,Mujeres,De 75-79,5,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36962,2022_napo_quijos_mujeres_de7579,2026-07-09,0,0,0,1,0,1,1,0,0,0,2
2022,Napo,Quijos,Mujeres,De 80-84,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36963,2022_napo_quijos_mujeres_de8084,2026-07-09,0,0,0,0,0,1,0,0,0,1,1
2022,Napo,Quijos,Mujeres,85 o mï¿½s,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36964,2022_napo_quijos_mujeres_85oms,2026-07-09,0,0,0,0,0,0,0,0,0,0,1
2022,Morona Santiago,San Juan Bosco,Total San Juan Bosco,De 15-19,56,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36510,2022_moronasantiago_sanjuanbosco_totalsanjuanbosco_de1519,2026-07-09,0,0,1,0,1,8,4,5,1,33,3
2022,Morona Santiago,San Juan Bosco,Total San Juan Bosco,De 20-24,139,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36511,2022_moronasantiago_sanjuanbosco_totalsanjuanbosco_de2024,2026-07-09,0,0,3,2,7,35,16,17,3,48,8
2022,Morona Santiago,Taisha,Total Taisha,De 40-44,229,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36563,2022_moronasantiago_taisha_totaltaisha_de4044,2026-07-09,2,4,85,11,12,26,25,6,6,25,27
2022,Morona Santiago,Pablo Sexto,Mujeres,De 65-69,4,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36690,2022_moronasantiago_pablosexto_mujeres_de6569,2026-07-09,0,0,0,1,0,1,0,0,0,2,0
2022,Morona Santiago,Pablo Sexto,Mujeres,De 70-74,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36691,2022_moronasantiago_pablosexto_mujeres_de7074,2026-07-09,0,0,0,0,0,1,0,0,0,0,1
2022,Morona Santiago,Pablo Sexto,Mujeres,De 75-79,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36692,2022_moronasantiago_pablosexto_mujeres_de7579,2026-07-09,0,0,0,0,0,0,0,0,0,0,1
2022,Morona Santiago,Tiwintza,Total Tiwintza,Total Tiwintza,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36693,2022_moronasantiago_tiwintza_totaltiwintza_totaltiwintza,2026-07-09,386,39,25,161,33,52,205,297,75,89,278
2022,Morona Santiago,Huamboya,Mujeres,De 25-29,77,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36497,2022_moronasantiago_huamboya_mujeres_de2529,2026-07-09,0,1,17,7,2,28,7,5,0,9,1
2022,Morona Santiago,Huamboya,Mujeres,De 30-34,77,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36498,2022_moronasantiago_huamboya_mujeres_de3034,2026-07-09,0,0,24,7,3,20,9,2,0,9,3
2022,Morona Santiago,Huamboya,Mujeres,De 35-39,89,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36499,2022_moronasantiago_huamboya_mujeres_de3539,2026-07-09,0,0,13,4,11,30,6,2,1,14,8
2022,Morona Santiago,Huamboya,Mujeres,De 40-44,50,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36500,2022_moronasantiago_huamboya_mujeres_de4044,2026-07-09,0,3,12,1,6,11,6,0,0,7,4
2022,Napo,Archidona,Total Archidona,De 40-44,879,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,36827,2022_napo_archidona_totalarchidona_de4044,2026-07-09,6,14,152,30,26,140,132,82,57,160,80
2022,Pichincha,Mejï¿½a,Hombres,De 25-29,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37382,2022_pichincha_meja_hombres_de2529,2026-07-09,177,102,26,261,215,178,507,234,555,431,531
2022,Pichincha,Mejï¿½a,Hombres,De 30-34,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37383,2022_pichincha_meja_hombres_de3034,2026-07-09,222,120,37,338,186,140,497,242,605,520,423
2022,Pichincha,Mejï¿½a,Hombres,De 35-39,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37384,2022_pichincha_meja_hombres_de3539,2026-07-09,144,106,34,250,159,140,462,229,636,604,397
2022,Pichincha,Mejï¿½a,Hombres,De 40-44,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37385,2022_pichincha_meja_hombres_de4044,2026-07-09,928,75,23,191,143,106,418,250,586,637,381
2022,Pichincha,Pedro Moncayo,Mujeres,De 40-44,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37449,2022_pichincha_pedromoncayo_mujeres_de4044,2026-07-09,73,0,7,82,20,29,163,542,26,8,135
2022,Pichincha,Distrito Metropolitano de Quito,Hombres,85 o mï¿½s,825,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37298,2022_pichincha_distritometropolitanodequito_hombres_85oms,2026-07-09,1,24,66,38,5,116,84,78,21,73,319
2022,Pichincha,Distrito Metropolitano de Quito,Mujeres,Total Mujeres,599,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37299,2022_pichincha_distritometropolitanodequito_mujeres_totalmujeres,2026-07-09,890,664,19,127,113,469,58,908,44,517,148
2022,Pichincha,Distrito Metropolitano de Quito,Mujeres,De 15-19,9,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37300,2022_pichincha_distritometropolitanodequito_mujeres_de1519,2026-07-09,386,1,21,164,482,716,3,950,134,319,133
2022,Pichincha,Distrito Metropolitano de Quito,Mujeres,De 20-24,44,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37301,2022_pichincha_distritometropolitanodequito_mujeres_de2024,2026-07-09,744,26,391,4,831,4,961,4,485,15,530
2022,Pastaza,Mera,Mujeres,De 25-29,269,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37129,2022_pastaza_mera_mujeres_de2529,2026-07-09,4,9,42,21,18,93,7,8,4,50,13
2022,Pastaza,Mera,Mujeres,De 30-34,297,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37130,2022_pastaza_mera_mujeres_de3034,2026-07-09,3,6,64,27,21,89,13,4,5,50,15
2022,Pastaza,Mera,Mujeres,De 35-39,292,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37131,2022_pastaza_mera_mujeres_de3539,2026-07-09,4,5,55,25,15,87,8,12,1,65,15
2022,Pastaza,Pastaza,Mujeres,De 60-64,491,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37088,2022_pastaza_pastaza_mujeres_de6064,2026-07-09,0,18,62,23,8,153,45,27,7,73,75
2022,Pastaza,Pastaza,Mujeres,De 65-69,272,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37089,2022_pastaza_pastaza_mujeres_de6569,2026-07-09,0,4,15,12,2,82,36,23,3,34,61
2022,Pastaza,Arajuno,Total Arajuno,De 60-64,32,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37199,2022_pastaza_arajuno_totalarajuno_de6064,2026-07-09,0,0,5,0,0,6,7,4,4,3,3
2022,Pastaza,Arajuno,Total Arajuno,De 65-69,29,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37200,2022_pastaza_arajuno_totalarajuno_de6569,2026-07-09,0,2,0,2,0,9,8,1,2,1,4
2022,Pastaza,Arajuno,Total Arajuno,De 70-74,7,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37201,2022_pastaza_arajuno_totalarajuno_de7074,2026-07-09,0,0,0,1,0,2,3,0,1,0,0
2022,Pichincha,Pedro Moncayo,Mujeres,De 45-49,814,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37450,2022_pichincha_pedromoncayo_mujeres_de4549,2026-07-09,0,7,49,7,16,150,390,15,6,106,68
2022,Pichincha,Pedro Moncayo,Mujeres,De 50-54,625,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37451,2022_pichincha_pedromoncayo_mujeres_de5054,2026-07-09,0,11,37,9,11,123,224,18,3,87,102
2022,Pichincha,Pedro Moncayo,Mujeres,De 55-59,392,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37452,2022_pichincha_pedromoncayo_mujeres_de5559,2026-07-09,0,1,30,11,8,77,96,8,1,57,103
2022,Pichincha,Pedro Moncayo,Mujeres,De 60-64,262,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37453,2022_pichincha_pedromoncayo_mujeres_de6064,2026-07-09,0,0,11,5,3,44,35,8,2,29,125
2022,Pichincha,Pedro Moncayo,Mujeres,De 65-69,135,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37454,2022_pichincha_pedromoncayo_mujeres_de6569,2026-07-09,0,0,0,0,1,24,14,3,1,20,72
2022,Pichincha,Distrito Metropolitano de Quito,Mujeres,De 25-29,77,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37302,2022_pichincha_distritometropolitanodequito_mujeres_de2529,2026-07-09,96,136,1,524,17,621,9,818,7,499,19
2022,Pichincha,Distrito Metropolitano de Quito,Mujeres,De 30-34,84,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37303,2022_pichincha_distritometropolitanodequito_mujeres_de3034,2026-07-09,119,213,2,836,21,796,10,141,7,173,18
2022,Pichincha,Distrito Metropolitano de Quito,Mujeres,De 35-39,84,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37304,2022_pichincha_distritometropolitanodequito_mujeres_de3539,2026-07-09,898,120,3,219,19,689,8,695,6,448,18
2022,Pichincha,Rumiï¿½ahui,Total Rumiï¿½ahui,De 50-54,5,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37467,2022_pichincha_rumiahui_totalrumiahui_de5054,2026-07-09,68,101,214,992,426,276,975,89,656,380,583
2022,Pichincha,Rumiï¿½ahui,Total Rumiï¿½ahui,De 55-59,4,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37468,2022_pichincha_rumiahui_totalrumiahui_de5559,2026-07-09,317,18,211,804,328,205,820,92,603,361,456
2022,Pastaza,Mera,Mujeres,De 40-44,279,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37132,2022_pastaza_mera_mujeres_de4044,2026-07-09,4,4,65,23,16,89,9,15,2,40,12
2022,Pastaza,Mera,Mujeres,De 45-49,215,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37133,2022_pastaza_mera_mujeres_de4549,2026-07-09,0,5,37,16,10,57,16,16,3,36,19
2022,Pastaza,Mera,Mujeres,De 50-54,154,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37134,2022_pastaza_mera_mujeres_de5054,2026-07-09,1,3,34,9,3,50,6,13,2,24,9
2022,Pastaza,Mera,Mujeres,De 55-59,143,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37135,2022_pastaza_mera_mujeres_de5559,2026-07-09,0,1,15,7,6,59,9,7,3,24,12
2022,Pichincha,Total Pichincha,Hombres,De 55-59,56,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37244,2022_pichincha_totalpichincha_hombres_de5559,2026-07-09,879,206,2,608,8,352,3,600,2,145,8
2022,Pastaza,Arajuno,Total Arajuno,De 75-79,4,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37202,2022_pastaza_arajuno_totalarajuno_de7579,2026-07-09,0,0,0,0,0,1,2,0,0,1,0
2022,Pastaza,Arajuno,Total Arajuno,De 80-84,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37203,2022_pastaza_arajuno_totalarajuno_de8084,2026-07-09,0,0,0,0,0,0,0,1,0,0,0
2022,Pastaza,Arajuno,Total Arajuno,85 o mï¿½s,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37204,2022_pastaza_arajuno_totalarajuno_85oms,2026-07-09,0,0,0,0,0,0,1,0,0,0,0
2022,Pastaza,Arajuno,Hombres,Total Hombres,861,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37205,2022_pastaza_arajuno_hombres_totalhombres,2026-07-09,5,17,130,50,48,120,140,121,74,114,42
2022,Pastaza,Arajuno,Hombres,De 15-19,37,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37206,2022_pastaza_arajuno_hombres_de1519,2026-07-09,0,0,0,0,1,8,6,5,4,9,4
2022,Pichincha,Pedro Moncayo,Mujeres,De 70-74,87,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37455,2022_pichincha_pedromoncayo_mujeres_de7074,2026-07-09,0,1,0,0,0,19,7,1,0,9,50
2022,Pichincha,Pedro Moncayo,Mujeres,De 75-79,55,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37456,2022_pichincha_pedromoncayo_mujeres_de7579,2026-07-09,0,0,0,0,0,9,1,1,0,2,42
2022,Pichincha,Pedro Moncayo,Mujeres,De 80-84,28,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37457,2022_pichincha_pedromoncayo_mujeres_de8084,2026-07-09,0,0,0,0,0,3,3,0,0,1,21
2022,Pastaza,Mera,Total Mera,De 35-39,705,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37099,2022_pastaza_mera_totalmera_de3539,2026-07-09,84,14,101,56,28,150,32,76,37,107,20
2022,Pastaza,Mera,Total Mera,De 40-44,615,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37100,2022_pastaza_mera_totalmera_de4044,2026-07-09,75,13,97,46,31,129,32,64,27,79,22
2022,Pichincha,Rumiï¿½ahui,Total Rumiï¿½ahui,De 60-64,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37469,2022_pichincha_rumiahui_totalrumiahui_de6064,2026-07-09,829,2,98,498,208,120,595,70,389,232,332
2022,Pichincha,Rumiï¿½ahui,Total Rumiï¿½ahui,De 65-69,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37470,2022_pichincha_rumiahui_totalrumiahui_de6569,2026-07-09,372,1,59,181,75,32,333,43,202,99,176
2022,Pichincha,Total Pichincha,Hombres,De 60-64,37,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37245,2022_pichincha_totalpichincha_hombres_de6064,2026-07-09,18,49,1,580,5,513,2,10,1,55,5
2022,Pichincha,Total Pichincha,Hombres,De 65-69,20,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37246,2022_pichincha_totalpichincha_hombres_de6569,2026-07-09,59,9,679,2,890,900,392,2,702,1,261
2022,Pichincha,Total Pichincha,Hombres,De 70-74,9,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37247,2022_pichincha_totalpichincha_hombres_de7074,2026-07-09,533,6,327,1,335,355,151,1,312,769,1
2022,Pichincha,Total Pichincha,Hombres,De 75-79,4,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37248,2022_pichincha_totalpichincha_hombres_de7579,2026-07-09,631,2,179,529,184,59,723,485,813,448,417
2022,Pichincha,Total Pichincha,Hombres,De 80-84,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37249,2022_pichincha_totalpichincha_hombres_de8084,2026-07-09,885,1,69,206,63,22,283,214,232,117,175
2022,Pastaza,Arajuno,Hombres,De 20-24,109,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37207,2022_pastaza_arajuno_hombres_de2024,2026-07-09,1,0,1,3,4,28,21,18,3,24,6
2022,Pichincha,Mejï¿½a,Total Mejï¿½a,De 35-39,5,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37368,2022_pichincha_meja_totalmeja_de3539,2026-07-09,917,111,64,713,310,264,1,157,562,834,680
2022,Pichincha,Mejï¿½a,Total Mejï¿½a,De 40-44,5,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37369,2022_pichincha_meja_totalmeja_de4044,2026-07-09,407,75,52,457,254,211,1,27,618,795,690
2022,Pichincha,Mejï¿½a,Total Mejï¿½a,De 45-49,4,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37370,2022_pichincha_meja_totalmeja_de4549,2026-07-09,283,28,53,354,173,147,811,512,629,631,712
2022,Pichincha,Mejï¿½a,Total Mejï¿½a,De 50-54,3,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37371,2022_pichincha_meja_totalmeja_de5054,2026-07-09,736,13,51,302,129,119,695,427,576,545,646
2022,Pastaza,Mera,Total Mera,De 45-49,499,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37101,2022_pastaza_mera_totalmera_de4549,2026-07-09,48,15,71,26,12,91,39,66,46,59,26
2022,Pastaza,Mera,Total Mera,De 50-54,365,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37102,2022_pastaza_mera_totalmera_de5054,2026-07-09,3,6,62,24,9,81,32,53,37,45,13
2022,Pastaza,Mera,Total Mera,De 55-59,314,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37103,2022_pastaza_mera_totalmera_de5559,2026-07-09,5,5,40,12,8,84,28,42,28,44,18
2022,Pastaza,Mera,Total Mera,De 60-64,209,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37104,2022_pastaza_mera_totalmera_de6064,2026-07-09,4,4,9,10,2,58,23,22,27,28,22
2022,Pastaza,Mera,Total Mera,De 65-69,103,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37105,2022_pastaza_mera_totalmera_de6569,2026-07-09,0,3,2,8,1,23,13,8,10,18,17
2022,Pichincha,Total Pichincha,Hombres,85 o mï¿½s,967,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37250,2022_pichincha_totalpichincha_hombres_85oms,2026-07-09,1,25,67,38,6,135,120,89,23,78,385
2022,Pichincha,Total Pichincha,Mujeres,Total Mujeres,680,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37251,2022_pichincha_totalpichincha_mujeres_totalmujeres,2026-07-09,251,774,20,593,124,833,63,602,48,581,167
2022,Pichincha,Total Pichincha,Mujeres,De 15-19,11,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37252,2022_pichincha_totalpichincha_mujeres_de1519,2026-07-09,229,1,21,176,518,793,4,639,462,366,146
2022,Pichincha,Distrito Metropolitano de Quito,Mujeres,85 o mï¿½s,766,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37314,2022_pichincha_distritometropolitanodequito_mujeres_85oms,2026-07-09,0,7,27,41,7,142,18,13,7,75,429
2022,Pichincha,Cayambe,Total Cayambe,Total Cayambe,47,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37315,2022_pichincha_cayambe_totalcayambe_totalcayambe,2026-07-09,786,225,530,3,610,1,621,1,572,7,514
2022,Pichincha,Pedro Moncayo,Hombres,De 20-24,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37429,2022_pichincha_pedromoncayo_hombres_de2024,2026-07-09,590,12,3,16,32,42,113,840,141,85,286
2022,Pichincha,Pedro Moncayo,Hombres,De 25-29,1,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37430,2022_pichincha_pedromoncayo_hombres_de2529,2026-07-09,632,21,13,76,54,47,181,672,197,123,218
2022,Pichincha,Mejï¿½a,Total Mejï¿½a,De 55-59,2,Instituto Nacional de EstadÃ­stica y Censos (INEC),INEC/CENSO_2022/GRUPOS_OCUPACION,37372,2022_pichincha_meja_totalmeja_de5559,2026-07-09,966,2,39,260,95,80,564,367,431,425,504
